1,115858,CDP,,,,,,,,,,,,,,,,,,,,,0,
100,120004,TCP,192.*.10.3,192.*.10.50,389,33898,316,1265,2016,,,,,,,,,,,,,,0,
101,120004,TCP,192.*.10.50,192.*.10.3,33898,389,0,2016,1581,,,,,,,,,,,,,,0,
102,120004,TCP,192.*.10.50,192.*.10.3,33898,389,0,2016,1581,,,,,,,,,,,,,,0,
103,120004,LDAP,192.*.10.50,192.*.10.3,33904,389,403,1613,1265,,,,,,,,,,,,,,0,
104,120004,TCP,192.*.10.50,192.*.10.3,33904,389,403,1613,1265,,,,,,,,,,,,,,0,
105,120004,LDAP,192.*.10.3,192.*.10.50,389,33904,316,1265,2016,,,,,,,,,,,,,,0,
106,120004,TCP,192.*.10.3,192.*.10.50,389,33904,316,1265,2016,,,,,,,,,,,,,,0,
107,120004,TCP,192.*.10.50,192.*.10.3,33904,389,0,2016,1581,,,,,,,,,,,,,,0,
108,120004,TCP,192.*.10.50,192.*.10.3,33904,389,0,2016,1581,,,,,,,,,,,,,,0,
109,120004,CDP,,,,,,,,,,,,,,,,,,,,,0,
110,120012,CDP,,,,,,,,,,,,,,,,,,,,,0,
111,120012,CDP,,,,,,,,,,,,,,,,,,,,,0,
112,120014,CDP,,,,,,,,,,,,,,,,,,,,,0,
113,120014,CDP,,,,,,,,,,,,,,,,,,,,,0,
114,120014,CDP,,,,,,,,,,,,,,,,,,,,,0,
115,120015,CDP,,,,,,,,,,,,,,,,,,,,,0,
116,120015,CDP,,,,,,,,,,,,,,,,,,,,,0,
117,120016,CDP,,,,,,,,,,,,,,,,,,,,,0,
118,120016,CDP,,,,,,,,,,,,,,,,,,,,,0,
119,120017,TCP,192.*.10.14,65.*.44.109,59135,443,0,2307,4216,,,,,,,,,,,,,,0,
120,120017,TCP,65.*.44.109,192.*.10.14,443,59135,0,4216,2308,,,,,,,,,,,,,,0,
121,120017,TCP,192.*.10.14,65.*.44.109,59135,443,0,2308,4217,,,,,,,,,,,,,,0,
122,120017,CDP,,,,,,,,,,,,,,,,,,,,,0,
123,120017,CDP,,,,,,,,,,,,,,,,,,,,,0,
124,120017,CDP,,,,,,,,,,,,,,,,,,,,,0,
125,120018,CDP,,,,,,,,,,,,,,,,,,,,,0,
126,120018,CDP,,,,,,,,,,,,,,,,,,,,,0,
127,120019,CDP,,,,,,,,,,,,,,,,,,,,,0,
128,120019,CDP,,,,,,,,,,,,,,,,,,,,,0,
129,120020,CDP,,,,,,,,,,,,,,,,,,,,,0,
130,120020,LDAP,192.*.10.50,192.*.10.3,33898,389,403,2016,1581,,,,,,,,,,,,,,0,
131,120020,TCP,192.*.10.50,192.*.10.3,33898,389,403,2016,1581,,,,,,,,,,,,,,0,
132,120020,LDAP,192.*.10.3,192.*.10.50,389,33898,316,1581,2419,,,,,,,,,,,,,,0,
133,120020,TCP,192.*.10.3,192.*.10.50,389,33898,316,1581,2419,,,,,,,,,,,,,,0,
134,120020,TCP,192.*.10.50,192.*.10.3,33898,389,0,2419,1897,,,,,,,,,,,,,,0,
135,120020,TCP,192.*.10.50,192.*.10.3,33898,389,0,2419,1897,,,,,,,,,,,,,,0,
136,120020,LDAP,192.*.10.50,192.*.10.3,33904,389,403,2016,1581,,,,,,,,,,,,,,0,
137,120020,TCP,192.*.10.50,192.*.10.3,33904,389,403,2016,1581,,,,,,,,,,,,,,0,
138,120020,LDAP,192.*.10.3,192.*.10.50,389,33904,316,1581,2419,,,,,,,,,,,,,,0,
139,120020,TCP,192.*.10.3,192.*.10.50,389,33904,316,1581,2419,,,,,,,,,,,,,,0,
140,120020,TCP,192.*.10.50,192.*.10.3,33904,389,0,2419,1897,,,,,,,,,,,,,,0,
141,120020,TCP,192.*.10.50,192.*.10.3,33904,389,0,2419,1897,,,,,,,,,,,,,,0,
142,120020,CDP,,,,,,,,,,,,,,,,,,,,,0,
143,120021,CDP,,,,,,,,,,,,,,,,,,,,,0,
144,120021,CDP,,,,,,,,,,,,,,,,,,,,,0,
145,120022,ARP,,,,,,,,,,,,,,,,,,,,,0,
146,120022,ARP,,,,,,,,,,,,,,,,,,,,,0,
147,120022,CDP,,,,,,,,,,,,,,,,,,,,,0,
148,120022,CDP,,,,,,,,,,,,,,,,,,,,,0,
149,120022,CDP,,,,,,,,,,,,,,,,,,,,,0,
150,120023,CDP,,,,,,,,,,,,,,,,,,,,,0,
151,120023,CDP,,,,,,,,,,,,,,,,,,,,,0,
152,120023,CDP,,,,,,,,,,,,,,,,,,,,,0,
153,120024,CDP,,,,,,,,,,,,,,,,,,,,,0,
154,120024,CDP,,,,,,,,,,,,,,,,,,,,,0,
155,120025,CDP,,,,,,,,,,,,,,,,,,,,,0,
156,120025,CDP,,,,,,,,,,,,,,,,,,,,,0,
157,120026,CDP,,,,,,,,,,,,,,,,,,,,,0,
158,120026,CDP,,,,,,,,,,,,,,,,,,,,,0,
159,120027,CDP,,,,,,,,,,,,,,,,,,,,,0,
160,120027,CDP,,,,,,,,,,,,,,,,,,,,,0,
161,120028,CDP,,,,,,,,,,,,,,,,,,,,,0,
162,120028,CDP,,,,,,,,,,,,,,,,,,,,,0,
163,120029,CDP,,,,,,,,,,,,,,,,,,,,,0,
164,120029,CDP,,,,,,,,,,,,,,,,,,,,,0,
165,120030,CDP,,,,,,,,,,,,,,,,,,,,,0,
166,120030,CDP,,,,,,,,,,,,,,,,,,,,,0,
167,120030,CDP,,,,,,,,,,,,,,,,,,,,,0,
168,120031,CDP,,,,,,,,,,,,,,,,,,,,,0,
169,120031,CDP,,,,,,,,,,,,,,,,,,,,,0,
170,120032,CDP,,,,,,,,,,,,,,,,,,,,,0,
171,120032,CDP,,,,,,,,,,,,,,,,,,,,,0,
172,120032,CDP,,,,,,,,,,,,,,,,,,,,,0,
173,120033,CDP,,,,,,,,,,,,,,,,,,,,,0,
174,120033,CDP,,,,,,,,,,,,,,,,,,,,,0,
175,120034,CDP,,,,,,,,,,,,,,,,,,,,,0,
176,120034,CDP,,,,,,,,,,,,,,,,,,,,,0,
177,120035,CDP,,,,,,,,,,,,,,,,,,,,,0,
178,120035,CDP,,,,,,,,,,,,,,,,,,,,,0,
179,120036,MDNS,192.*.10.19,224.*.0.251,,,,,,5353,5353,217,,,,,,,,,,,0,
180,120036,MDNS,192.*.10.19,224.*.0.251,,,,,,5353,5353,217,,,,,,,,,,,0,
181,120036,MDNS,192.*.10.19,224.*.0.251,,,,,,5353,5353,217,,,,,,,,,,,0,
182,120036,MDNS,192.*.10.19,224.*.0.251,,,,,,5353,5353,217,,,,,,,,,,,0,
183,120036,MDNS,192.*.10.19,224.*.0.251,,,,,,5353,5353,217,,,,,,,,,,,0,
184,120036,MDNS,192.*.10.19,224.*.0.251,,,,,,5353,5353,217,,,,,,,,,,,0,
185,120036,MDNS,192.*.10.19,224.*.0.251,,,,,,5353,5353,217,,,,,,,,,,,0,
186,120036,MDNS,192.*.10.19,224.*.0.251,,,,,,5353,5353,217,,,,,,,,,,,0,
187,120036,MDNS,192.*.10.19,224.*.0.251,,,,,,5353,5353,217,,,,,,,,,,,0,
188,120036,MDNS,192.*.10.19,224.*.0.251,,,,,,5353,5353,217,,,,,,,,,,,0,
189,120036,CDP,,,,,,,,,,,,,,,,,,,,,0,
190,120036,CDP,,,,,,,,,,,,,,,,,,,,,0,
191,120036,MDNS,192.*.10.19,224.*.0.251,,,,,,5353,5353,217,,,,,,,,,,,0,
192,120036,MDNS,192.*.10.19,224.*.0.251,,,,,,5353,5353,217,,,,,,,,,,,0,
193,120036,MDNS,192.*.10.19,224.*.0.251,,,,,,5353,5353,217,,,,,,,,,,,0,
194,120036,MDNS,192.*.10.19,224.*.0.251,,,,,,5353,5353,217,,,,,,,,,,,0,
195,120036,MDNS,192.*.10.19,224.*.0.251,,,,,,5353,5353,217,,,,,,,,,,,0,
196,120036,MDNS,192.*.10.19,224.*.0.251,,,,,,5353,5353,217,,,,,,,,,,,0,
197,120036,MDNS,192.*.10.19,224.*.0.251,,,,,,5353,5353,217,,,,,,,,,,,0,
198,120036,MDNS,192.*.10.19,224.*.0.251,,,,,,5353,5353,217,,,,,,,,,,,0,
199,120036,MDNS,192.*.10.19,224.*.0.251,,,,,,5353,5353,217,,,,,,,,,,,0,
